FIPS,YEAR,unemp_rate
54019,2014,8.2
54019,2013,8.5
54019,2012,8.3
54019,2011,8.6
54021,2021,5.8
54021,2020,8.7
54021,2019,5.7
54021,2018,5.2
54021,2017,6.1
54021,2016,7.0
54021,2015,7.6
54021,2014,6.4
54021,2013,6.6
54021,2012,7.5
54021,2011,7.8
54023,2021,5.0
54023,2020,7.1
54023,2019,6.0
54023,2018,6.0
54023,2017,6.0
54023,2016,6.2
54023,2015,7.4
54023,2014,7.6
54023,2013,8.1
54023,2012,8.5
54023,2011,8.6
54025,2021,4.7
54025,2020,8.4
54025,2019,4.8
54025,2018,5.1
54025,2017,5.0
54025,2016,5.5
54025,2015,6.4
54025,2014,6.8
54025,2013,7.4
54025,2012,7.7
54025,2011,8.0
54027,2021,3.9
54027,2020,6.0
54027,2019,4.2
54027,2018,4.5
54027,2017,4.2
54027,2016,4.5
54027,2015,5.4
54027,2014,6.2
54027,2013,6.9
54027,2012,7.6
54027,2011,8.4
54029,2021,6.1
54029,2020,9.5
54029,2019,5.0
54029,2018,5.5
54029,2017,5.8
54029,2016,6.7
54029,2015,7.6
54029,2014,7.9
54029,2013,8.0
54029,2012,8.9
54029,2011,10.2
54031,2021,4.0
54031,2020,5.7
54031,2019,4.1
54031,2018,4.3
54031,2017,3.9
54031,2016,4.4
54031,2015,7.3
54031,2014,8.3
54031,2013,9.4
54031,2012,10.2
54031,2011,10.1
54033,2021,5.1
54033,2020,8.5
54033,2019,4.8
54033,2018,4.7
54033,2017,5.2
54033,2016,6.1
54033,2015,6.1
54033,2014,5.3
54033,2013,5.5
54033,2012,6.3
54033,2011,6.8
54035,2021,6.8
54035,2020,10.1
54035,2019,6.0
54035,2018,4.8
54035,2017,6.6
54035,2016,7.5
54035,2015,7.0
54035,2014,6.5
54035,2013,6.8
54035,2012,8.2
54035,2011,9.9
54037,2021,3.2
54037,2020,5.9
54037,2019,3.2
54037,2018,3.3
54037,2017,3.2
54037,2016,3.4
54037,2015,4.0
54037,2014,4.6
54037,2013,4.7
54037,2012,5.2
54037,2011,6.0
54039,2021,5.3
54039,2020,8.9
54039,2019,4.7
54039,2018,5.1
54039,2017,5.2
54039,2016,5.7
54039,2015,5.8
54039,2014,5.8
54039,2013,5.8
54039,2012,6.3
54039,2011,6.8
54041,2021,6.9
54041,2020,10.6
54041,2019,6.2
54041,2018,5.4
54041,2017,6.5
54041,2016,8.2
54041,2015,8.0
54041,2014,6.2
54041,2013,6.3
54041,2012,6.8
54041,2011,7.2
54043,2021,6.5
54043,2020,9.8
54043,2019,6.3
54043,2018,6.7
54043,2017,6.6
54043,2016,7.9
54043,2015,9.5
54043,2014,9.4
54043,2013,9.5
54043,2012,9.9
54043,2011,10.2
54045,2021,6.6
54045,2020,11.9
54045,2019,5.9
54045,2018,6.8
54045,2017,7.5
54045,2016,10.2
54045,2015,10.9
54045,2014,10.3
54045,2013,9.7
54045,2012,9.4
54045,2011,8.6
54047,2021,9.3
54047,2020,13.6
54047,2019,10.1
54047,2018,10.1
54047,2017,9.8
54047,2016,13.0
54047,2015,12.4
54047,2014,12.9
54047,2013,12.6
54047,2012,11.6
54047,2011,11.5
54049,2021,5.2
54049,2020,8.4
54049,2019,4.9
54049,2018,5.4
54049,2017,5.1
54049,2016,6.2
54049,2015,6.7
54049,2014,5.9
54049,2013,5.9
54049,2012,6.2
54049,2011,6.6
54051,2021,6.2
54051,2020,9.7
54051,2019,6.2
54051,2018,5.5
54051,2017,5.8
54051,2016,7.8
54051,2015,8.2
54051,2014,7.5
54051,2013,7.2
54051,2012,7.7
54051,2011,8.6
54053,2021,5.1
54053,2020,7.9
54053,2019,5.5
54053,2018,6.4
54053,2017,6.2
54053,2016,6.5
54053,2015,8.3
54053,2014,9.2
54053,2013,9.3
54053,2012,9.5
54053,2011,10.4
54055,2021,5.5
54055,2020,8.4
54055,2019,5.2
54055,2018,5.6
54055,2017,5.3
54055,2016,5.9
54055,2015,7.0
54055,2014,7.5
54055,2013,7.6
54055,2012,8.0
54055,2011,8.2
54057,2021,4.6
54057,2020,7.3
54057,2019,5.7
54057,2018,5.3
54057,2017,5.2
54057,2016,5.7
54057,2015,7.1
54057,2014,7.8
54057,2013,7.8
54057,2012,8.1
54057,2011,8.5
54059,2021,8.4
54059,2020,13.3
54059,2019,6.3
54059,2018,6.8
54059,2017,8.0
54059,2016,11.5
54059,2015,12.8
54059,2014,11.8
54059,2013,11.1
54059,2012,9.4
54059,2011,8.2
54061,2021,4.1
54061,2020,6.3
54061,2019,3.7
54061,2018,4.0
54061,2017,3.7
54061,2016,4.3
54061,2015,4.6
54061,2014,4.3
54061,2013,4.5
54061,2012,5.0
54061,2011,5.3
54063,2021,4.5
54063,2020,8.3
54063,2019,5.0
54063,2018,5.4
54063,2017,5.1
54063,2016,5.1
54063,2015,5.4
54063,2014,5.8
54063,2013,6.2
54063,2012,6.9
54063,2011,7.6
54065,2021,3.5
54065,2020,6.0
54065,2019,3.7
54065,2018,3.9
54065,2017,3.6
54065,2016,3.9
54065,2015,5.3
54065,2014,5.8
54065,2013,6.1
54065,2012,7.0
54065,2011,7.9
54067,2021,5.7
54067,2020,9.8
54067,2019,5.9
54067,2018,5.9
54067,2017,6.7
54067,2016,8.2
54067,2015,8.8
54067,2014,8.9
54067,2013,9.5
54067,2012,8.9
54067,2011,8.7
54069,2021,5.6
54069,2020,8.9
54069,2019,4.9
54069,2018,4.8
54069,2017,5.0
54069,2016,6.0
54069,2015,5.4
54069,2014,5.5
54069,2013,5.6
54069,2012,6.1
54069,2011,7.0
54071,2021,3.3
54071,2020,5.3
54071,2019,4.1
54071,2018,3.9
54071,2017,4.0
54071,2016,4.1
54071,2015,4.5
54071,2014,4.8
54071,2013,5.4
54071,2012,6.5
54071,2011,6.9
54073,2021,5.9
54073,2020,9.1
54073,2019,5.7
54073,2018,5.0
54073,2017,5.8
54073,2016,6.7
54073,2015,8.3
54073,2014,7.0
54073,2013,7.2
54073,2012,8.4
54073,2011,9.4
54075,2021,5.6
54075,2020,10.1
54075,2019,6.2
54075,2018,6.6
54075,2017,6.6
54075,2016,7.2
54075,2015,7.9
54075,2014,8.5
54075,2013,8.5
54075,2012,9.8
54075,2011,10.6
54077,2021,5.0
54077,2020,7.8
54077,2019,4.9
54077,2018,5.5
54077,2017,5.3
54077,2016,6.2
54077,2015,6.1
54077,2014,5.9
54077,2013,6.5
54077,2012,6.8
54077,2011,7.3
54079,2021,4.3
54079,2020,7.5
54079,2019,4.5
54079,2018,4.9
54079,2017,4.8
54079,2016,5.0
54079,2015,5.4
54079,2014,5.4
54079,2013,5.6
54079,2012,6.2
54079,2011,7.0
54081,2021,5.4
54081,2020,8.9
54081,2019,4.7
54081,2018,5.2
54081,2017,5.4
54081,2016,7.1
54081,2015,7.2
54081,2014,7.0
54081,2013,7.2
54081,2012,7.0
54081,2011,6.9
54083,2021,6.3
54083,2020,10.0
54083,2019,6.5
54083,2018,5.9
54083,2017,5.9
54083,2016,6.4
54083,2015,6.8
54083,2014,7.1
54083,2013,7.1
54083,2012,8.4
54083,2011,9.3
54085,2021,6.8
54085,2020,9.9
54085,2019,6.7
54085,2018,6.0
54085,2017,6.3
54085,2016,7.4
54085,2015,6.8
54085,2014,6.1
54085,2013,6.1
54085,2012,7.1
54085,2011,8.7
54087,2021,8.4
54087,2020,12.2
54087,2019,9.5
54087,2018,7.6
54087,2017,8.6
54087,2016,10.1
54087,2015,11.2
54087,2014,9.8
54087,2013,10.3
54087,2012,10.9
54087,2011,12.4
54089,2021,4.9
54089,2020,8.0
54089,2019,5.6
54089,2018,6.1
54089,2017,6.0
54089,2016,6.2
54089,2015,6.8
54089,2014,7.0
54089,2013,7.5
54089,2012,8.5
54089,2011,8.9
54091,2021,5.0
54091,2020,7.8
54091,2019,5.2
54091,2018,5.0
54091,2017,5.2
54091,2016,5.9
54091,2015,5.8
54091,2014,5.2
54091,2013,5.6
54091,2012,6.6
54091,2011,7.1
54093,2021,5.5
54093,2020,8.5
54093,2019,5.3
54093,2018,5.5
54093,2017,5.3
54093,2016,5.5
54093,2015,5.9
54093,2014,6.2
54093,2013,6.8
54093,2012,7.8
54093,2011,9.0
54095,2021,8.3
54095,2020,10.9
54095,2019,7.9
54095,2018,7.2
54095,2017,7.9
54095,2016,9.1
54095,2015,9.1
54095,2014,8.9
54095,2013,8.6
54095,2012,8.8
54095,2011,10.1
54097,2021,5.8
54097,2020,8.8
54097,2019,5.5
54097,2018,5.1
54097,2017,5.6
54097,2016,6.8
54097,2015,7.8
54097,2014,6.6
54097,2013,7.0
54097,2012,7.5
54097,2011,8.3
54099,2021,5.4
54099,2020,8.6
54099,2019,5.6
54099,2018,6.0
54099,2017,5.9
54099,2016,6.8
54099,2015,6.9
54099,2014,6.7
54099,2013,6.9
54099,2012,7.3
54099,2011,7.8
54101,2021,6.0
54101,2020,9.1
54101,2019,6.2
54101,2018,6.2
54101,2017,6.3
54101,2016,8.4
54101,2015,7.3
54101,2014,8.4
54101,2013,10.2
54101,2012,10.3
54101,2011,9.0
54103,2021,8.2
54103,2020,11.8
54103,2019,8.6
54103,2018,8.2
54103,2017,8.9
54103,2016,10.6
54103,2015,9.7
54103,2014,10.1
54103,2013,9.0
54103,2012,9.0
54103,2011,10.2
54105,2021,8.1
54105,2020,11.2
54105,2019,8.1
54105,2018,6.9
54105,2017,7.9
54105,2016,8.9
54105,2015,10.1
54105,2014,9.5
54105,2013,10.1
54105,2012,10.5
54105,2011,11.1
54107,2021,5.3
54107,2020,8.5
54107,2019,5.0
54107,2018,5.2
54107,2017,5.3
54107,2016,5.7
54107,2015,6.1
54107,2014,5.8
54107,2013,6.1
54107,2012,7.0
54107,2011,7.9
54109,2021,5.9
54109,2020,9.8
54109,2019,7.0
54109,2018,6.8
54109,2017,7.0
54109,2016,10.0
54109,2015,9.4
54109,2014,9.3
54109,2013,9.2
54109,2012,8.8
54109,2011,8.5
55001,2021,6.1
55001,2020,9.6
55001,2019,4.8
55001,2018,4.6
55001,2017,5.0
55001,2016,5.8
55001,2015,7.1
55001,2014,8.7
55001,2013,10.8
55001,2012,10.7
55001,2011,11.5
55003,2021,5.0
55003,2020,8.7
55003,2019,4.6
55003,2018,4.3
55003,2017,4.5
55003,2016,5.3
55003,2015,6.1
55003,2014,7.4
55003,2013,9.1
55003,2012,9.1
55003,2011,9.9
55005,2021,4.1
55005,2020,6.5
55005,2019,4.0
55005,2018,3.6
55005,2017,3.7
55005,2016,4.7
55005,2015,4.9
55005,2014,5.7
55005,2013,7.5
55005,2012,7.8
55005,2011,8.3
55007,2021,5.7
55007,2020,9.3
55007,2019,5.3
55007,2018,4.8
55007,2017,5.1
55007,2016,6.6
55007,2015,8.1
55007,2014,9.5
55007,2013,10.9
55007,2012,10.6
55007,2011,10.5
55009,2021,3.4
55009,2020,6.1
55009,2019,2.9
55009,2018,2.7
55009,2017,2.9
55009,2016,3.5
55009,2015,4.0
55009,2014,4.8
55009,2013,6.2
55009,2012,6.4
55009,2011,7.0
55011,2021,3.7
55011,2020,6.6
55011,2019,3.5
55011,2018,3.0
55011,2017,3.3
55011,2016,3.8
55011,2015,4.8
55011,2014,5.6
55011,2013,6.5
55011,2012,6.2
55011,2011,6.7
55013,2021,5.4
55013,2020,9.3
55013,2019,5.2
55013,2018,4.7
55013,2017,4.9
55013,2016,5.9
55013,2015,6.8
55013,2014,7.9
55013,2013,8.4
55013,2012,8.9
55013,2011,10.0
55015,2021,2.7
55015,2020,4.5
55015,2019,2.6
55015,2018,2.5
55015,2017,2.6
55015,2016,3.0
55015,2015,3.5
55015,2014,4.1
55015,2013,5.2
55015,2012,5.2
55015,2011,5.8
55017,2021,3.9
55017,2020,6.3
55017,2019,3.6
55017,2018,3.3
55017,2017,3.5
55017,2016,4.1
55017,2015,4.6
55017,2014,5.3
55017,2013,6.7
55017,2012,6.6
55017,2011,7.5
55019,2021,3.3
55019,2020,4.7
55019,2019,3.2
55019,2018,2.9
55019,2017,3.1
55019,2016,3.9
55019,2015,4.3
55019,2014,5.4
55019,2013,7.0
55019,2012,7.3
55019,2011,8.2
55021,2021,3.4
55021,2020,6.1
55021,2019,3.0
55021,2018,2.7
55021,2017,3.0
55021,2016,3.5
55021,2015,4.3
55021,2014,5.2
55021,2013,6.5
55021,2012,7.1
55021,2011,7.7
55023,2021,4.4
55023,2020,7.4
55023,2019,4.1
55023,2018,3.7
55023,2017,4.1
55023,2016,4.7
55023,2015,5.7
55023,2014,7.0
55023,2013,8.1
55023,2012,8.3
55023,2011,9.0
55025,2021,2.9
55025,2020,5.0
55025,2019,2.4
55025,2018,2.3
55025,2017,2.4
55025,2016,2.8
55025,2015,3.1
55025,2014,3.7
55025,2013,4.7
55025,2012,4.8
55025,2011,5.2
55027,2021,3.2
55027,2020,5.3
55027,2019,2.8
55027,2018,2.6
55027,2017,2.9
55027,2016,3.5
55027,2015,4.3
55027,2014,5.3
55027,2013,6.8
55027,2012,7.0
55027,2011,7.6
55029,2021,4.5
55029,2020,7.1
55029,2019,3.7
55029,2018,3.7
55029,2017,3.9
55029,2016,4.9
55029,2015,6.5
55029,2014,8.1
55029,2013,9.8
55029,2012,10.1
55029,2011,11.7
55031,2021,4.5
55031,2020,9.5
55031,2019,4.1
55031,2018,4.1
55031,2017,4.5
55031,2016,5.3
55031,2015,4.8
55031,2014,5.6
55031,2013,6.6
55031,2012,6.7
55031,2011,7.3
55033,2021,3.4
55033,2020,5.6
55033,2019,3.3
55033,2018,3.0
55033,2017,3.2
55033,2016,3.9
55033,2015,4.4
55033,2014,5.2
55033,2013,6.3
55033,2012,6.5
55033,2011,7.1
55035,2021,3.3
55035,2020,5.8
55035,2019,3.0
55035,2018,2.6
55035,2017,2.9
55035,2016,3.4
55035,2015,3.7
55035,2014,4.4
55035,2013,5.6
55035,2012,5.7
55035,2011,6.2
55037,2021,5.2
55037,2020,8.8
55037,2019,5.0
55037,2018,4.2
55037,2017,5.1
55037,2016,6.2
55037,2015,6.6
55037,2014,7.4
55037,2013,8.3
55037,2012,8.2
55037,2011,9.7
55039,2021,3.3
55039,2020,6.0
55039,2019,2.8
55039,2018,2.7
55039,2017,2.9
55039,2016,3.5
55039,2015,4.0
55039,2014,4.9
55039,2013,6.1
55039,2012,6.4
55039,2011,7.1
55041,2021,6.3
55041,2020,12.3
55041,2019,4.7
55041,2018,4.6
55041,2017,4.8
55041,2016,5.7
55041,2015,7.3
55041,2014,8.6
55041,2013,10.9
55041,2012,10.8
55041,2011,11.3
55043,2021,3.0
55043,2020,5.3
55043,2019,3.1
55043,2018,2.8
55043,2017,3.1
55043,2016,3.8
55043,2015,4.3
55043,2014,4.8
55043,2013,5.9
55043,2012,5.9
55043,2011,6.6
55045,2021,3.1
55045,2020,5.0
55045,2019,2.8
55045,2018,2.6
55045,2017,2.8
55045,2016,3.3
55045,2015,3.7
55045,2014,4.5
55045,2013,5.7
55045,2012,6.1
55045,2011,6.7
55047,2021,4.5
55047,2020,7.2
55047,2019,3.8
55047,2018,3.4
55047,2017,3.8
55047,2016,4.9
55047,2015,5.3
55047,2014,6.3
55047,2013,7.9
55047,2012,7.4
55047,2011,8.0
55049,2021,3.4
55049,2020,6.3
55049,2019,2.8
55049,2018,2.6
55049,2017,3.0
55049,2016,3.5
55049,2015,4.1
55049,2014,5.1
55049,2013,6.4
55049,2012,6.5
55049,2011,7.1
55051,2021,5.9
55051,2020,10.6
55051,2019,5.3
55051,2018,5.4
55051,2017,5.7
55051,2016,6.8
55051,2015,8.6
55051,2014,9.4
55051,2013,10.6
55051,2012,10.3
55051,2011,10.4
55053,2021,5.4
55053,2020,9.9
55053,2019,3.9
55053,2018,3.3
55053,2017,3.5
55053,2016,4.5
55053,2015,4.7
55053,2014,5.8
55053,2013,7.0
55053,2012,7.2
55053,2011,7.8
55055,2021,3.2
55055,2020,5.4
55055,2019,2.9
55055,2018,2.8
55055,2017,3.0
55055,2016,3.6
55055,2015,4.1
55055,2014,4.9
55055,2013,6.2
55055,2012,6.6
55055,2011,7.4
55057,2021,4.6
55057,2020,7.8
55057,2019,3.3
55057,2018,3.2
55057,2017,3.5
55057,2016,4.6
55057,2015,5.0
55057,2014,6.4
55057,2013,8.1
55057,2012,8.2
55057,2011,8.9
55059,2021,4.2
55059,2020,7.2
55059,2019,3.8
55059,2018,3.5
55059,2017,3.9
55059,2016,4.6
55059,2015,5.0
55059,2014,6.0
55059,2013,7.6
55059,2012,8.0
55059,2011,8.8
55061,2021,2.8
55061,2020,4.6
55061,2019,3.0
55061,2018,2.8
55061,2017,3.0
55061,2016,3.5
55061,2015,4.0
55061,2014,5.0
55061,2013,6.3
55061,2012,6.4
55061,2011,7.2
55063,2021,3.2
55063,2020,5.7
55063,2019,2.9
55063,2018,2.7
55063,2017,3.0
55063,2016,3.6
55063,2015,3.8
55063,2014,4.3
55063,2013,5.3
55063,2012,5.4
55063,2011,5.8
55065,2021,2.9
55065,2020,4.8
55065,2019,2.8
55065,2018,2.5
55065,2017,2.8
55065,2016,3.4
55065,2015,3.6
55065,2014,4.2
55065,2013,5.4
55065,2012,5.5
55065,2011,6.2
55067,2021,4.7
55067,2020,6.8
55067,2019,4.1
55067,2018,4.1
55067,2017,4.3
55067,2016,5.2
55067,2015,5.9
55067,2014,7.4
55067,2013,9.0
55067,2012,9.1
55067,2011,9.8
55069,2021,3.8
55069,2020,6.3
55069,2019,3.7
55069,2018,3.3
55069,2017,3.7
55069,2016,4.4
55069,2015,4.9
55069,2014,6.1
55069,2013,8.3
55069,2012,9.0
55069,2011,9.6
55071,2021,3.4
55071,2020,6.2
55071,2019,3.2
55071,2018,3.0
55071,2017,3.4
55071,2016,4.1
55071,2015,4.9
55071,2014,6.0
55071,2013,7.3
55071,2012,7.6
55071,2011,8.2
55073,2021,3.0
55073,2020,5.0
55073,2019,2.7
55073,2018,2.6
55073,2017,2.9
55073,2016,3.4
55073,2015,3.9
55073,2014,5.0
55073,2013,6.7
55073,2012,7.2
55073,2011,7.7
55075,2021,4.2
55075,2020,7.7
55075,2019,4.2
55075,2018,3.9
55075,2017,4.3
55075,2016,5.2
55075,2015,5.7
55075,2014,6.7
55075,2013,7.9
55075,2012,8.2
55075,2011,9.4
55077,2021,4.6
55077,2020,7.1
55077,2019,3.8
55077,2018,3.6
55077,2017,3.9
55077,2016,5.1
55077,2015,6.0
55077,2014,7.1
55077,2013,8.4
55077,2012,8.6
55077,2011,9.6
55078,2021,8.8
55078,2020,16.9
55078,2019,8.0
55078,2018,6.0
55078,2017,6.1
55078,2016,7.5
55078,2015,9.4
55078,2014,12.2
55078,2013,15.7
55078,2012,16.1
55078,2011,16.8
55079,2021,5.3
55079,2020,8.3
55079,2019,3.8
55079,2018,3.6
55079,2017,4.0
55079,2016,4.8
55079,2015,5.6
55079,2014,6.8
55079,2013,8.3
55079,2012,8.5
55079,2011,9.0
55081,2021,3.4
55081,2020,5.9
55081,2019,3.0
55081,2018,2.8
55081,2017,3.0
55081,2016,3.8
55081,2015,4.3
55081,2014,5.3
55081,2013,6.9
55081,2012,7.2
55081,2011,7.2
55083,2021,3.9
55083,2020,6.6
55083,2019,3.6
55083,2018,3.4
55083,2017,3.6
55083,2016,4.4
55083,2015,5.0
55083,2014,6.1
55083,2013,7.7
55083,2012,8.2
55083,2011,9.3
55085,2021,4.4
55085,2020,7.5
55085,2019,4.2
55085,2018,3.6
55085,2017,3.9
55085,2016,4.8
55085,2015,5.6
55085,2014,6.7
55085,2013,8.5
55085,2012,8.5
55085,2011,9.1
55087,2021,3.1
55087,2020,5.6
55087,2019,2.8
55087,2018,2.8
55087,2017,3.0
55087,2016,3.4
55087,2015,3.9
55087,2014,4.7
55087,2013,6.1
55087,2012,6.3
55087,2011,6.9
55089,2021,3.0
55089,2020,5.5
55089,2019,2.7
55089,2018,2.5
55089,2017,2.8
55089,2016,3.3
55089,2015,3.6
55089,2014,4.2
55089,2013,5.2
55089,2012,5.4
55089,2011,6.0
55091,2021,3.6
55091,2020,6.3
55091,2019,3.8
55091,2018,3.5
55091,2017,3.7
55091,2016,4.0
55091,2015,4.1
55091,2014,4.7
55091,2013,5.6
55091,2012,5.6
55091,2011,6.2
55093,2021,3.6
55093,2020,7.4
55093,2019,3.3
55093,2018,3.3
55093,2017,3.4
55093,2016,4.0
55093,2015,3.8
55093,2014,4.4
55093,2013,5.2
55093,2012,5.4
55093,2011,5.9
55095,2021,4.5
55095,2020,7.8
55095,2019,4.1
55095,2018,4.0
55095,2017,4.0
55095,2016,4.8
55095,2015,4.7
55095,2014,5.7
55095,2013,7.1
55095,2012,7.9
55095,2011,8.4
55097,2021,3.5
55097,2020,5.5
55097,2019,3.1
55097,2018,3.0
55097,2017,3.0
55097,2016,3.7
55097,2015,4.5
55097,2014,5.5
55097,2013,6.9
55097,2012,7.2
55097,2011,7.3
55099,2021,4.1
55099,2020,6.7
55099,2019,4.1
55099,2018,3.6
55099,2017,3.6
55099,2016,4.0
55099,2015,4.3
55099,2014,5.3
55099,2013,6.8
55099,2012,7.4
55099,2011,8.7
55101,2021,4.6
55101,2020,7.3
55101,2019,3.9
55101,2018,3.6
55101,2017,4.0
55101,2016,4.8
55101,2015,5.5
55101,2014,6.5
55101,2013,8.3
55101,2012,8.2
55101,2011,8.8
55103,2021,3.8
55103,2020,5.6
55103,2019,3.3
55103,2018,2.9
55103,2017,3.2
55103,2016,4.0
55103,2015,4.1
55103,2014,5.0
55103,2013,6.0
55103,2012,6.1
55103,2011,7.2
55105,2021,4.6
55105,2020,7.4
55105,2019,3.6
55105,2018,3.3
55105,2017,3.8
55105,2016,4.4
55105,2015,5.1
55105,2014,6.1
55105,2013,7.7
55105,2012,8.2
55105,2011,9.3
55107,2021,4.5
55107,2020,6.9
55107,2019,4.8
55107,2018,4.0
55107,2017,4.5
55107,2016,5.1
55107,2015,5.3
55107,2014,6.5
55107,2013,8.5
55107,2012,8.9
55107,2011,10.7
55109,2021,3.3
55109,2020,7.0
55109,2019,3.1
55109,2018,3.0
55109,2017,3.0
55109,2016,3.6
55109,2015,3.7
55109,2014,4.4
55109,2013,5.3
55109,2012,5.6
55109,2011,6.2
55111,2021,4.0
55111,2020,7.6
55111,2019,2.8
55111,2018,2.5
55111,2017,2.9
55111,2016,3.4
55111,2015,4.0
55111,2014,4.9
55111,2013,6.2
55111,2012,6.8
55111,2011,7.4
55113,2021,5.1
55113,2020,8.0
55113,2019,4.6
55113,2018,4.4
55113,2017,4.7
55113,2016,6.1
55113,2015,7.7
55113,2014,8.8
55113,2013,10.9
55113,2012,10.6
55113,2011,10.8
55115,2021,3.8
55115,2020,6.6
55115,2019,3.1
55115,2018,3.1
55115,2017,3.3
55115,2016,4.1
55115,2015,4.8
55115,2014,5.9
55115,2013,7.4
55115,2012,7.9
55115,2011,8.9
55117,2021,3.1
55117,2020,5.8
55117,2019,2.6
55117,2018,2.5
55117,2017,2.8
55117,2016,3.3
55117,2015,3.7
55117,2014,4.5
55117,2013,6.1
55117,2012,6.7
55117,2011,8.0
55119,2021,3.6
55119,2020,5.2
55119,2019,3.7
55119,2018,3.3
55119,2017,3.7
55119,2016,4.3
55119,2015,4.3
55119,2014,5.3
55119,2013,6.4
55119,2012,7.1
55119,2011,8.2
55121,2021,3.8
55121,2020,7.1
55121,2019,3.5
55121,2018,2.9
55121,2017,3.0
55121,2016,3.6
55121,2015,3.8
55121,2014,4.5
55121,2013,5.5
55121,2012,5.6
55121,2011,6.5
55123,2021,3.5
55123,2020,5.7
55123,2019,3.3
55123,2018,3.0
55123,2017,3.3
55123,2016,3.8
55123,2015,4.0
55123,2014,4.8
55123,2013,5.9
55123,2012,6.3
55123,2011,6.8
55125,2021,4.8
55125,2020,7.4
55125,2019,4.1
55125,2018,4.0
55125,2017,4.4
55125,2016,5.6
55125,2015,6.9
55125,2014,8.3
55125,2013,10.1
55125,2012,9.8
55125,2011,10.6
55127,2021,3.7
55127,2020,6.3
55127,2019,3.2
55127,2018,3.0
55127,2017,3.3
55127,2016,3.9
55127,2015,4.5
55127,2014,5.5
55127,2013,6.8
55127,2012,7.1
55127,2011,7.8
55129,2021,4.9
55129,2020,7.5
55129,2019,4.2
55129,2018,4.2
55129,2017,4.2
55129,2016,5.2
55129,2015,5.2
55129,2014,6.2
55129,2013,7.4
55129,2012,7.8
55129,2011,8.7
55131,2021,3.1
55131,2020,5.8
55131,2019,2.8
55131,2018,2.6
55131,2017,2.8
55131,2016,3.3
55131,2015,3.7
55131,2014,4.5
55131,2013,5.7
55131,2012,6.0
55131,2011,6.7
55133,2021,3.1
55133,2020,5.8
55133,2019,2.8
55133,2018,2.7
55133,2017,2.9
55133,2016,3.5
55133,2015,3.7
55133,2014,4.4
55133,2013,5.5
55133,2012,5.7
55133,2011,6.3
55135,2021,3.4
55135,2020,5.3
55135,2019,3.0
55135,2018,2.8
55135,2017,3.0
55135,2016,3.7
55135,2015,4.5
55135,2014,5.6
55135,2013,7.3
55135,2012,7.5
55135,2011,8.1
55137,2021,4.3
55137,2020,6.5
55137,2019,3.9
55137,2018,3.5
55137,2017,3.9
55137,2016,4.9
55137,2015,6.1
55137,2014,7.1
55137,2013,8.5
55137,2012,8.6
55137,2011,9.5
55139,2021,3.2
55139,2020,5.6
55139,2019,2.9
55139,2018,2.7
55139,2017,3.0
55139,2016,3.5
55139,2015,4.1
55139,2014,5.2
55139,2013,6.4
55139,2012,6.5
55139,2011,6.8
55141,2021,4.1
55141,2020,6.3
55141,2019,3.4
55141,2018,3.2
55141,2017,3.4
55141,2016,4.2
55141,2015,5.4
55141,2014,6.6
55141,2013,7.2
55141,2012,7.4
55141,2011,8.1
56001,2021,3.2
56001,2020,3.6
56001,2019,3.0
56001,2018,3.2
56001,2017,2.9
56001,2016,3.0
56001,2015,3.1
56001,2014,3.6
56001,2013,3.8
56001,2012,4.4
56001,2011,4.4
56003,2021,4.6
56003,2020,5.1
56003,2019,4.5
56003,2018,4.8
56003,2017,4.5
56003,2016,5.0
56003,2015,4.4
56003,2014,4.7
56003,2013,5.2
56003,2012,5.8
56003,2011,6.4
56005,2021,5.0
56005,2020,6.6
56005,2019,3.6
56005,2018,3.9
56005,2017,4.8
56005,2016,6.8
56005,2015,3.9
56005,2014,3.5
56005,2013,4.3
56005,2012,4.8
56005,2011,5.2
56007,2021,4.6
56007,2020,5.3
56007,2019,4.0
56007,2018,4.3
56007,2017,4.7
56007,2016,5.3
56007,2015,3.7
56007,2014,4.2
56007,2013,4.3
56007,2012,5.3
56007,2011,6.2
56009,2021,5.6
56009,2020,6.9
56009,2019,3.3
56009,2018,4.3
56009,2017,5.3
56009,2016,7.1
56009,2015,3.6
56009,2014,3.2
56009,2013,3.7
56009,2012,4.4
56009,2011,5.1
56011,2021,3.3
56011,2020,3.8
56011,2019,3.2
56011,2018,3.1
56011,2017,3.5
56011,2016,4.4
56011,2015,3.5
56011,2014,4.1
56011,2013,4.5
56011,2012,5.0
56011,2011,5.1
56013,2021,5.1
56013,2020,6.7
56013,2019,4.9
56013,2018,5.6
56013,2017,6.1
56013,2016,7.5
56013,2015,5.5
56013,2014,5.2
56013,2013,5.7
56013,2012,6.2
56013,2011,6.8
56015,2021,3.9
56015,2020,4.8
56015,2019,4.2
56015,2018,3.6
56015,2017,3.3
56015,2016,3.8
56015,2015,3.3
56015,2014,3.8
56015,2013,4.2
56015,2012,4.8
56015,2011,5.0
56017,2021,3.9
56017,2020,4.9
56017,2019,3.5
56017,2018,3.6
56017,2017,4.0
56017,2016,4.7
56017,2015,4.1
56017,2014,4.4
56017,2013,4.7
56017,2012,4.8
56017,2011,5.3
56019,2021,4.0
56019,2020,5.3
56019,2019,3.6
56019,2018,3.8
56019,2017,4.1
56019,2016,5.0
56019,2015,4.9
56019,2014,4.7
